x1,x2,y
0.6355510659,1.8088908652,4.9372881005
-1.5686830762,2.0964530575,0.3892957416
-2.6566083591,1.8057831219,0.0003377319
2.5667725810,1.6326503946,0.0268144908
1.1887247039,2.0278813119,1.4238415731
-2.7590922027,-1.7893073357,0.0033457562
-2.2504579242,0.0271859412,-0.6220344224
1.4711287700,0.7800710675,1.9878675437
2.1067865986,-2.0687220454,-0.0347761431
1.4077265516,-1.8417510548,-0.8550612137
-1.3754474921,1.2594281837,0.2749513164
2.8812287094,0.6692616359,0.0373811472
-2.6729981101,0.6978538196,-0.0874091168
-2.7458966905,2.3048742682,0.0011765449
1.2574697106,-1.9612329215,-1.2094711243
-2.4496739651,-1.8988006267,0.0128731062
2.8801630773,-0.2486361452,0.0561808291
1.7044856900,0.8184500526,1.3968378238
0.4344788998,-2.1292184720,-3.7479602625
2.6761467213,-1.1919442049,0.0364504485
0.4681032948,1.1986556675,4.7445528662
0.8953989315,2.6435664582,0.5364462220
-2.1093660605,0.0501164307,-0.9335773927
-0.5757936556,-0.1549876231,1.9698015830
-2.2846948428,-2.1954323408,0.0142422116
-1.3315467253,-1.1717723774,0.7825241162
-0.4325807179,0.6659252822,1.0277365705
0.8077747045,-0.5291346205,1.1825188551
-0.5473013434,-1.6942288398,-2.7515578035
0.5298374905,-1.0977545321,-3.2643706081
-2.7836409943,-0.4895997351,-0.0572452028
-0.1552039495,-1.6464427908,-5.4755484775
0.4347475987,0.3946314026,0.1079409481
1.2120130867,0.8876908932,2.1854247463
0.9145983391,-1.1027150891,-1.4797780149
1.7245933319,0.2948663016,2.2535845401
-0.4114908289,0.7560748856,1.4559774635
-0.8360559933,0.0764354676,-0.5356965952
1.4202341309,2.3184173203,0.4285662398
2.5263431838,0.0217975511,0.2679587212
0.1216506884,1.7992224646,7.2882834101
-1.1132958495,2.0242941741,1.5795099391
-0.0351501209,-2.3048596540,-2.6782847561
-2.5676451176,2.0519592662,0.0040636499
-2.6665924986,-1.3163313832,-0.0027581178
-0.9952197570,-1.9620333289,-0.6522693047
-1.1166397812,1.4561554004,1.8635453952
-2.9119029386,1.9630405471,0.0002235865
2.1392881414,-0.7664305609,0.5550187691
-2.0783226056,0.6050424477,-0.7541426348
-2.2819646648,-0.8104838335,-0.1653992161
2.7505750854,2.9727868355,0.0001898310
1.6326293481,-1.1342309405,0.4720458812
1.1259902950,1.2324381929,2.4924447351
-0.6729498290,0.8453318075,0.9838479960
-2.9356341301,-1.7456540484,0.0012704016
0.1505298178,-2.0174921745,-4.9471729638
-2.0045587927,2.0178257433,0.0791564615
2.9347980161,0.3358165682,0.0404222979
2.0344183853,2.9419299860,0.0063444294
-2.1504246686,-0.3105263205,-0.6682696323
-0.6445637049,-2.5197042981,-0.6638512934
1.5319810368,-0.3973258361,2.7130641122
-0.1840383949,-2.0959621571,-3.7043164169
-1.9144400866,2.4426217329,0.0527174765
-2.7321054662,-1.6028862903,0.0031605291
-1.2476440181,-0.0588147456,-2.2676668809
0.5186710381,-0.0402601449,0.3831259612
-2.4953079927,-1.5379952757,0.0098562194
2.0615303086,0.8255322029,0.6317111775
0.8948943008,1.0212195321,2.6059164742
1.5774181142,-2.6513491097,-0.0900529833
-0.8003496904,0.2371646116,-0.6818696621
-0.9692611002,2.0668732397,2.0184569351
-0.1045649485,1.6117655368,8.0267285302
2.1120931013,0.0287488974,1.0522581898
2.4573134632,0.5227436432,0.2625243106
2.1016457930,-0.9564552265,0.4297097164
-0.0070982488,0.1884662460,0.6758219905
-2.3701217046,-0.6086849598,-0.2190239780
2.5040260353,0.7849934422,0.1588347624
-1.9349605054,-0.9668661863,-0.1126990362
-1.8503819420,-2.8510612092,0.0067803212
2.5647627510,-0.3107560305,0.2125652632
-1.1547895655,0.5908631493,-2.0141046563
-2.9561132622,-1.3318673604,-0.0013112775
1.2182007942,0.8026186384,2.2570214096
2.8908356853,0.7221462579,0.0332617524
-0.1349647582,1.5685953791,7.9881022073
2.4199672318,1.3241756803,0.0880933756
2.7792673413,1.6920310244,0.0087797190
2.2008086296,-2.3153755729,-0.0152658028
1.3944810180,-0.3594678028,3.0633224917
0.3186228145,0.9246144569,2.4997447057
2.8188907002,2.9074684886,0.0001732835
-1.2706305271,1.4025209846,1.0195475463
1.4999012276,-0.9210428321,1.1321485354
-2.2567813508,-2.7543182383,0.0036236124
1.6640587652,-0.0618015491,2.6968263832
2.9132410170,-0.2101592628,0.0487905886
2.8675018744,-0.5305439868,0.0487152452
1.7620929034,-2.4910843661,-0.0753190261
0.3327702608,1.8123587219,6.5461738818
2.5482100033,1.9354985437,0.0154367412
-2.7781756368,-0.7637859522,-0.0346008466
-2.7078091661,-2.3443062533,0.0019725490
1.0518337720,1.2795491779,2.8195195489
1.6423240965,2.1927392883,0.3014401919
1.4365888109,1.8052295526,1.0662225348
-2.7062177411,-1.5927890974,0.0035655829
0.7313866403,2.1487518277,2.6652345323
-2.9729992504,0.0877760527,-0.0348680104
1.0637243962,-2.8223562652,-0.2031682030
-0.5918666547,2.3738092883,1.8938997786
1.0296768531,-1.5740498198,-2.6342646084
2.1166867778,-0.9118114595,0.4541736442
2.1200680269,-1.2063380933,0.2074141766
0.5419215053,-0.6183595935,-0.0107486326
-1.3510496955,2.3193453730,0.4824565336
-1.8744379084,-2.4911304526,0.0174447029
-0.9484383687,1.3058348858,2.3384585545
1.8445896359,2.9924602204,0.0105677922
-1.2218276579,-0.5523482932,-0.0392001406
-2.1790723318,0.4492315777,-0.6688262580
2.9854802236,1.2052860607,0.0090046588
0.5712770425,-0.6457854425,-0.0520220826
2.4917925617,-0.0185004232,0.3059053998
-2.1937985201,-0.8077292208,-0.2057486722
-2.5969999869,-1.7881257739,0.0073714091
-2.8939873140,-0.2803205010,-0.0442195486
0.8072415897,-0.9402452257,-0.9124534627
-0.4777093710,2.7552556371,0.6378943085
1.5117787294,0.2451398217,3.0307434700
-1.2927547493,2.3819807926,0.4829457232
-1.5894172987,-1.0479436169,0.2552333261
2.4543888865,0.1772523317,0.3388559600
1.4539076965,0.5444687650,2.5445563891
0.9206352541,-1.2037002509,-2.0718482150
-1.5517676302,-1.0650459170,0.3322845421
-2.0673506155,2.2458861917,0.0437578958
-1.3005184005,0.3689363665,-2.6684796233
1.7518465508,1.7029446563,0.4947369715
-0.3696824485,-0.1424561485,2.4133368004
2.9682104936,1.0475848619,0.0133783606
1.8878306587,2.4153238153,0.0734229735
1.7255390174,-1.8889239303,-0.2478179781
0.3730244024,-2.3886350561,-2.1448537087
0.9175327594,2.7320965691,0.3774091544
0.0763923858,-0.4021650428,1.3334621387
-2.7849434915,2.7586471340,0.0002942907
-2.3819838952,-2.7535254402,0.0023929099
-1.5236003310,-2.6068173965,0.0036153590
-0.2692929455,0.0965268075,1.5739725793
-1.1245803058,-2.6942371046,-0.0731553653
-2.3303977905,-0.6929737321,-0.2033217872
-2.6368292950,1.1891383537,-0.0355484988
-1.7578767509,-1.1875705873,0.1611614569
-0.6352453369,-0.5003422016,3.1656424735
-2.9900357540,-2.3275777740,0.0005172202
2.1765873824,-2.9926016249,-0.0019696063
0.0490041349,-0.0629879610,0.8905050702
-1.0014350339,-0.4120378791,0.5076741181
1.6834868252,2.0472222373,0.3591767923
-1.4379087395,-1.0650573542,0.5537786302
-1.5451028818,-0.1208195967,-2.2499889665
1.0995501460,-1.6304827472,-2.2385497794
-1.0155855477,2.5823077055,0.5162916270
-2.7085842609,-0.2353823686,-0.1042688728
1.2693482496,-2.0972759307,-0.9589370968
-2.7157558800,-2.1707677702,0.0027263937
2.5129391612,-2.9444413091,-0.0003702355
-1.8700681511,-2.8122989226,0.0073974759
-2.3362231946,0.7208957198,-0.2991452342
-1.5501665476,0.4152723026,-2.3560415038
0.5411722966,2.0966119985,3.7314360306
-2.9715516425,2.1202167561,0.0002811895
0.7147145186,-2.0235390834,-3.3881468714
1.6376243288,2.1329492507,0.3488562275
-1.4744190975,2.5127620854,0.2003227172
-0.2732554182,0.6205467260,1.1014939316
2.9078972017,-0.8307835282,0.0273665956
1.8789560749,-1.0896052930,0.4795944733
1.7952811334,0.6044035132,1.5273526693
-1.7018658286,-0.5158434373,-1.0154056964
-1.0941861938,-2.5313496415,-0.1517882242
-2.8209913794,-0.9211280676,-0.0186559820
-2.8857951131,-2.0070734545,0.0015308988
1.3510999251,1.2485474141,1.7730866806
1.4314823187,-1.0970809732,0.4377638019
2.3401167427,0.5629832882,0.3799581861
-2.2438419495,-2.1376880313,0.0182957024
1.1585725616,-1.9623363813,-1.5695837918
0.0437562095,2.9506468556,0.3695157363
-2.9759543716,-2.9005211886,0.0001080769
2.9585074916,0.5078330048,0.0311187810
-2.2385401469,2.3838131985,0.0150240201
2.2822818008,0.2172024787,0.6020314858
0.7307521792,-1.3608768510,-4.1292041539
-2.6968818218,0.5674056533,-0.0932160639
-1.2314688408,0.9817262800,-0.5307020673
2.0174710611,-2.8910367365,-0.0064485806
0.5742826481,-1.6123167619,-5.6778240685
2.2433309874,-1.4780129606,0.0501391673
0.6646207994,0.3212450405,0.9519064776
-0.6230009996,1.0657245816,2.8116909159
1.3546178083,0.4016267719,3.0236952119
1.5505334231,2.9005024560,0.0418546518
-0.4843656726,0.0874983113,1.3897917117
-2.9251807324,1.7761713379,-0.0005508908
0.1213804023,-0.5522314178,1.0622755938
-2.4355682215,2.3379385301,0.0062712596
-0.6299565598,1.0954895893,3.0076862040
-2.1037550618,2.7692977772,0.0086055882
-1.9293494291,-1.8027480426,0.0802834305
2.1538971633,2.4754964649,0.0216088080
-1.7271155549,-0.1811946710,-1.7863487651
1.4009694274,2.2701944029,0.5094380289
-0.7256838298,0.1021169211,0.1223985065
1.4502984631,1.3868158599,1.4072806696
1.6977607802,0.4196029118,2.1531103623
-2.3723094192,2.4238397453,0.0071510331
2.1934352359,1.7885846149,0.0943795573
-2.4008251370,-1.7736157975,0.0175316162
1.4616021906,-2.8611594325,-0.0609904717
2.8753478022,-0.7371319179,0.0367069657
1.3158752021,2.3254265309,0.5555325916
-0.6322206711,-1.0852050684,1.7294428180
0.6524467734,0.4859362425,0.9015463281
-0.5451601343,0.6106485352,0.5423396399
2.6122882174,-0.1941584602,0.1854235547
-1.8195469155,-0.7367641027,-0.4455717377
-0.6353581044,-2.2133478418,-1.4728386535
-2.0227709967,1.1073724404,-0.2989871718
-0.9631334747,2.7293903511,0.3468554854
-1.5384195278,-2.4064529694,0.0056952470
1.5210273780,2.2862163115,0.3488752318
-1.3313198588,-1.7874713901,0.0439470968
-1.8854031908,0.1320738082,-1.5813949926
-0.1895001525,-1.4433609609,-4.3877928425
-2.7289612981,-0.1110519580,-0.1029519379
2.7559940858,0.9151152045,0.0458581251
-0.0269606602,-2.3358475558,-2.4918962669
-1.4853822567,-1.2313563026,0.4945917664
1.5888213156,2.2602647836,0.3034825887
2.4098511214,2.9074116495,0.0014180064
2.8942000986,2.7179947966,0.0002451092
-2.5690671570,-2.1732387844,0.0051594926
-1.1732008411,0.3173895244,-2.5275304267
-2.4181326678,2.0747817468,0.0096749865
0.7005370745,0.2541864138,1.1667862550
-2.0081320598,-1.4804671536,0.0840746355
-2.0381278501,2.1115989468,0.0616852772
0.5053671604,1.4107765651,5.9462056371
-1.2238028225,-0.7724841775,0.7854566032
-0.5708702134,1.5600898305,5.8122828665
1.6341179260,-1.7591188349,-0.3676923734
2.6492331404,-2.2760679753,-0.0007913899
2.3767324945,-2.3976261261,-0.0047665765
-1.4127611331,2.0788712164,0.6549507737
-1.9230475659,-0.5185924121,-0.7834356069
-0.3008442003,-1.5284461619,-4.0621073212
1.2614712080,2.1080078964,1.0383081607
2.2474508391,-0.9640671256,0.2822475448
0.1851023657,-1.5095615768,-6.5513222813
-1.5312209907,-2.0324756229,0.0387536142
2.6401140648,2.3279329716,0.0035896515
1.6641522800,0.1059691277,2.6692892003
-0.0563525069,0.1784739971,0.8581533075
0.2194080815,-0.3926214918,0.6365678518
-2.2094710026,-2.2460168828,0.0160908365
2.7134982951,-0.1078154425,0.1242785045
2.7192331494,-2.0185387337,0.0004013853
0.3264993122,-1.7536964799,-6.3730645984
-1.4808923632,-2.8196725274,0.0025280402
-2.2862801356,2.5010904458,0.0089050009
-1.0708020511,0.6487752715,-1.6116583457
-0.2099152081,-0.5972925285,3.0121054232
0.1913165481,-1.8765663323,-5.9114033460
2.9316233911,1.9098472122,0.0024132592
1.4496877964,-0.1874442179,3.2710303609
-2.0827372672,2.5239951496,0.0209763886
-0.9516775957,-2.6993598618,-0.1487668986
-0.9455779391,1.7667421830,2.9880323016
0.7362524699,1.5050315085,4.8140191776
1.7618123032,-1.7282723335,-0.1960254823
2.5426998966,-0.3720623825,0.2229515276
0.8340818956,-2.9861473645,-0.1609196267
2.9602109905,-1.3146216842,0.0075376594
-2.6276213608,-0.2504277508,-0.1436297328
-2.2258196569,-2.0860397391,0.0214482854
0.7936968782,-0.6424356506,0.7208028047
2.5311147009,-1.0850610324,0.0832244338
1.3570807703,-0.2334034191,3.3483661772
0.9597078068,0.5981721403,2.1292032697
-0.1632961634,2.7003665677,0.9522562789
-0.9437181435,-1.9365869925,-0.8130205200
1.0685643653,2.0760453678,1.6970178950
-2.7584775604,-0.3022038695,-0.0797000983
2.3549261381,1.4977117135,0.0834245559
2.9508462990,0.1884828696,0.0405059691
0.9599743128,-1.1851183132,-1.7332905989
2.6852135980,-0.8019870687,0.0776356646
1.4310642761,-0.5811587753,2.3968896668
0.3709135804,1.3186952101,6.0739466907
0.0536049105,2.4425179615,2.2229849796
-0.4841940724,0.8824307889,2.0256585551
-0.9458254002,-0.5510599906,1.5487526385
-0.3596993506,-2.2451578901,-2.2693004675
-2.4496579256,1.0049395389,-0.1173766647
0.9331064301,0.9774582853,2.4420126853
-2.8814013279,-1.0407189440,-0.0095153864
-1.8131409164,1.6689085353,0.1700837067
2.1637824084,-1.5199177366,0.0409416526
1.0070949531,-2.2238231793,-1.4095361331
-1.3490848464,-2.1680730226,-0.0661357466
-1.2988754004,1.0484192841,-0.3666291724
2.4619614611,-1.7848655525,0.0041025816
0.2524742097,1.2083466075,5.5472033637
2.7175348109,0.6603628973,0.0791736543
-1.4693584138,0.7528689415,-1.6307765407
-1.0770530299,2.8567703442,0.1693856218
-0.6019431890,1.1125663246,3.3029470577
-2.8606345059,-0.5996313232,-0.0341116942
2.2506456799,0.6613646666,0.4531561689
-0.3363426816,2.6156249966,1.1685067437
2.1239062569,-1.0667059571,0.3116118565
0.2672904122,-0.0610544634,0.1737149789
0.7932150007,-0.9953323982,-1.3689554202
-1.5347699954,2.4760310115,0.1851628969
2.5432469970,2.0599373146,0.0118209621
2.8692265846,1.4699491547,0.0091703767
1.5880033714,1.5755405518,0.8989692054
-0.1163542143,-0.2612868329,2.1353790263
-1.5586423431,0.8689151662,-1.1818870239
-1.2640791834,-1.4531495418,0.4593300316
0.5157682446,-0.5401056706,0.1613881433
-1.6868603472,1.8963361005,0.3200219537
2.1634195158,-1.9938028819,-0.0251115459
-2.9549578032,-0.9832201888,-0.0085207411
1.7850650141,2.0350431974,0.2643383258
-2.1700255793,1.6460154071,0.0140366127
-2.3057749961,-0.6596244591,-0.2369369523
2.9916570901,-1.8444550606,0.0009441823
-2.0762185045,-0.4631980047,-0.6444576066
0.7180111558,2.5974046945,0.8311143365
2.8849268732,-2.5821561805,-0.0000769574
-2.1720148959,1.7444278434,0.0271663893
-1.3762070864,2.3090943570,0.4606746338
0.9807195434,-2.3289311857,-1.1638907865
1.9951757095,-1.9418617200,-0.0660242049
-0.4590276319,0.3131095714,0.8602348483
0.0045968945,1.1169774937,5.0203230216
0.9161204092,2.9522520332,0.1592891276
2.9965314553,0.0987564158,0.0332642276
-2.4288054782,1.3670597938,-0.0380091584
2.8599844693,-1.0900416742,0.0209768900
-0.2327466850,-0.4513384511,3.0798706106
-2.6914850727,1.0335865873,-0.0431774381
-0.8799738296,1.7247832478,3.4764149290
1.9927204517,1.9273847196,0.1566952293
-0.5000040118,-1.0707259066,1.4277927573
1.4929246780,1.8083366031,0.9150727903
-0.0524553217,2.3581861172,2.7966178422
-2.1365478235,2.2744126780,0.0304187188
-2.4234286022,-2.0788468677,0.0109591938
0.2030400796,-2.5948891189,-1.2257974153
-2.6831573916,-2.9968875350,0.0003145013
-0.3821000418,1.6477432878,6.9647495863
-2.7909698983,0.9135456388,-0.0364710579
1.9387639045,-1.9919949085,-0.0877163584
-2.1188175911,2.1648058417,0.0398225091
1.9387476597,0.2336505976,1.5349383379
1.9151992758,-2.4434635355,-0.0455107333
-0.6331108924,1.4267853366,5.0744934994
-1.4552882441,1.5139734866,0.6314353329
0.0250716263,1.5015959277,8.0025168546
-0.2119221729,-0.7925739587,2.3022872733
-1.6848647011,-1.7497239514,0.1390869397
1.5089448634,-2.2865379118,-0.3179621565
-2.4841058993,-1.9422518099,0.0106201725
-1.9479209313,1.9386457368,0.1070414482
-0.6089602592,2.9423307442,0.2644730495
-2.1767324533,0.9212389542,-0.3387259079
-0.3076229568,-0.6424909398,3.3757499462
2.2505051943,2.8535738750,0.0036758959
2.2371537526,-1.8461959258,-0.0097871491
-1.6752124727,0.9364432746,-0.8866019980
-1.2654985102,1.4083507847,1.0540941357
0.3985239049,0.3054526109,0.0098387218
1.9712815490,1.2631966305,0.4366427577
-2.8405334100,-2.7032451771,0.0004059742
0.6093507147,-0.0828475463,0.7521705676
-1.4388920679,-0.4880634761,-1.0031286155
1.5474619124,1.9596689079,0.6329503159
0.3673384073,-0.6877831149,-0.2805111191
-1.3758194310,0.1315108246,-2.7532311318
-1.1115022886,0.3845708223,-2.3071754291
1.0599142951,-2.6035247345,-0.4471036686
-2.9935952099,-1.7263371670,0.0008886046
2.3670689863,0.8777445794,0.2276806882
-1.9682378884,2.3415837709,0.0545574390
-0.1802643583,-0.1434494599,2.0732205340
2.6132516631,-2.6430798469,-0.0005736792
-1.7089303522,0.5146279509,-1.7903332584
-1.8270809425,1.0771620553,-0.4653615970
-1.7154462640,-2.4050581764,0.0214177353
-1.7580890422,-0.4635957944,-1.1048511304
-1.9431702050,-2.1918478505,0.0339699708
2.1616913173,-1.0776167784,0.2748951050
-0.8354478809,-2.6683775430,-0.2453126038
-0.8557822590,-1.4111569361,0.0876973985
0.6629104041,-1.7676582140,-4.8404101866
2.3301927184,2.5779997255,0.0071793454
