x1,x2,y
2.3532631404,-1.8296241069,-0.1815119950
-3.5497991409,2.0752600262,-0.1918677044
-0.6060900263,4.1629527558,0.2974792681
-0.9066589088,-4.7228499301,-0.0082373116
2.2613863983,4.8578189028,0.1117128457
-0.3363817313,4.5264938882,0.0610063077
-3.3741029163,-2.8714031195,-0.2220613634
-1.5848795822,-0.9405396395,-0.5892937044
3.9945818837,4.7250976996,-0.0095725836
0.1021222958,1.9674427735,-0.0393840947
1.2761897459,3.6053275438,-0.8558547383
-3.9221847172,0.6167482881,0.5740529464
3.0832940683,2.7422711697,-0.0536815244
2.6746195284,4.8120003478,0.0447694754
-4.7169618414,-3.9390226251,-0.6985407284
-3.4667076995,0.8088181382,0.2205113475
-0.6916271719,-4.3587059009,0.2209023666
-2.2081687689,-1.0923974565,-0.3699726150
0.0587121922,2.5573889211,-0.0489467322
-0.1097629719,3.2572759034,0.1088105354
0.4046814043,-1.4281679827,0.0559662722
3.0597748088,-3.1362145332,-0.0817254098
3.8928903179,1.7341370749,0.1109992599
4.5337725202,-2.9015700419,0.9558791310
-2.6725429593,-0.4344122226,-0.4100523597
-3.5124418801,-4.6027338517,-0.0396602003
-1.4809188886,2.5107343697,0.8042621913
3.8898503388,-2.6666903058,0.6050721517
4.4430369126,-4.2076175476,0.4661702102
-4.2170850563,2.0538058768,-0.4086313463
-4.3219715454,4.7064739395,-0.0054699038
-2.2579018972,-3.7127618536,0.6503729651
2.6845446486,-0.7754913847,0.3151229705
4.0007538564,-0.0754145940,-0.7551425490
-4.9201637195,-3.3665687680,-0.9538338107
-4.0061448342,-3.1865050646,-0.7600375237
-2.2943183044,-4.2462156618,0.3368691280
3.7892540113,1.7329280584,0.0973898140
-0.5602266858,3.9871331530,0.3524774880
1.1166774634,1.8172178142,-0.2192117823
2.1264556169,-0.6053601159,0.6985849478
-2.0683576015,3.8675857888,0.6571641684
-1.3091365267,-0.6320578480,-0.7793510680
-2.2372654848,0.5364459485,-0.6755990551
0.3814296512,-0.6826621456,0.2888255552
-1.4672145330,0.4174307787,-0.9092339801
-1.1794205814,2.7909898921,0.8681509640
-3.4658778991,2.2046178679,-0.1887025314
-2.9133198941,4.3202480022,0.0864828152
-1.1500828743,-1.7621985133,0.1736466918
4.0097632888,-4.5262390701,0.1412409202
4.7763492320,4.2868698407,0.4119496186
1.6462865025,0.6960081926,0.7652220793
0.2435284807,-4.1658356552,-0.1253255075
-4.0921786874,1.9064511907,-0.2680411856
4.5796767739,0.1024927371,-0.9860050139
-4.9898155105,3.2884192796,-0.9514151827
3.3052709217,-1.6348810985,0.0104353653
1.7981863138,-3.5841635084,-0.8803918863
-3.3676202194,2.1143253744,-0.1158995743
0.0992723672,0.8892560302,0.0624379233
0.2370584919,4.4046762305,-0.0711295826
2.8869217964,3.9912337428,-0.1663354246
-2.0838641928,4.7961061900,-0.0728528424
3.1877776072,-4.0043378038,0.0300259209
-4.1289306090,-3.0847896217,-0.8332163502
-1.6362535978,-2.8056226478,0.9420691277
-4.4815985468,-0.5498687048,0.8299873925
-2.3748813999,-0.3733006468,-0.6459895823
2.8348747509,-1.7822732792,-0.0633766510
-4.5969701154,3.3453797328,-0.9727914859
-0.0968149339,-2.5585114153,0.0806920169
4.2825731405,2.3519505253,0.6400563606
-0.7829603575,-1.5287626535,-0.0296410198
-4.2894821123,-2.1434769582,-0.4941465745
2.1582943107,-4.2436512528,-0.3760138816
-1.2352205053,0.9157154299,-0.5752414276
2.3995652385,2.4282251063,-0.5110022967
-2.0739212283,-1.7075760492,0.1194567015
-3.4265159974,2.2928784117,-0.1857819914
-2.3453043669,-0.1957665881,-0.7011123373
3.9972584043,-4.9357103757,-0.1672113539
3.5669346065,2.3984883880,0.3038507966
1.4515238123,-0.9292275777,0.5942012610
1.2401842819,4.4859688673,-0.2123329130
-4.0471720680,-4.3222805502,-0.2992046541
-1.5950296463,-3.9694344347,0.6762681854
4.1775663419,2.8737821414,0.8296894713
-3.4158169331,-1.2637308506,0.0818528195
-0.8460870828,4.5442290823,0.1253074811
-1.7078024688,-0.1979147905,-0.9712909717
0.2896217557,2.8180327362,-0.2707703806
3.6804464754,1.7077450564,0.0700561288
-1.3667078168,-2.7095399695,0.8892613706
-1.0192445486,0.7583773112,-0.6183031397
2.6692211216,4.5949701370,-0.0533028225
3.7340235915,2.8777584060,0.5390578348
4.0065975742,1.9605033452,0.2891545596
4.4549022814,0.1354847074,-0.9581711339
-4.0892430659,2.2952189351,-0.5381458075
4.4847787461,-4.6895972880,0.0222019365
1.2209279513,-1.9523149291,-0.3497737382
-0.9581752904,4.1809882579,0.4145872813
-1.6561048001,1.2581296706,-0.3064784992
-0.7660125126,4.2683212941,0.2978387407
-1.3132384035,-4.0062042481,0.6275304761
-0.8100127194,-0.9488093765,-0.4220118639
3.8537882202,-1.6858564624,0.0750256821
-2.0599555612,-0.9296851904,-0.5279476717
1.9100973836,-0.7768675099,0.6724567208
0.2205308876,2.1021761126,-0.1108445590
-4.7320196322,-3.6684076648,-0.8642462588
2.2511547614,4.0717546972,-0.4646236431
3.6702716153,2.0720274961,0.2423637228
4.8185465965,3.5290550544,0.9206587216
1.9375266392,1.4012169618,0.1575455046
3.5313162645,3.8015616501,0.3001511554
-2.2596201756,3.5401913525,0.7114742679
0.8820680266,-4.9981362022,0.2176225456
-3.0290058248,2.7959816338,0.1057057675
-1.5780950286,3.4306096007,0.9584989879
1.0267252290,4.8665493695,0.1313791099
2.6385423249,-4.0695557225,-0.2890024903
3.3778789053,1.6391215588,0.0159820640
-2.7987724517,0.1680441284,-0.3314095154
-3.3964820996,-1.2695392346,0.0748147460
2.4478847904,-0.4663360318,0.5711192083
1.6145811768,3.9934514389,-0.6579543470
2.0152508892,-4.0794330012,-0.5340607173
-0.8752654047,-1.8386716628,0.2032008512
-0.2154800378,3.9684783944,0.1447901712
-1.5709968531,2.4142978410,0.7469756658
-0.3172333698,3.3771861381,0.3033221630
-2.6429961447,0.2345561584,-0.4650993006
1.3181174187,-1.2330027392,0.3208827622
0.6350265068,-2.0326136335,-0.2643150392
4.8742577011,1.8726069515,0.2933637840
1.2946005301,4.3454752442,-0.3451401266
-0.5932700001,4.8126935140,-0.0559837933
-4.0998603685,4.8821152742,0.1382037409
2.1969208660,0.7993988098,0.5648940367
-1.4351346205,-2.9691331222,0.9761140289
4.8255787492,-2.6477832714,0.8748990218
3.8010768395,-4.4295257054,0.1710110070
3.0126431424,3.6958449351,-0.1093414125
-2.5508757351,4.7695317631,-0.0318087324
-1.2816890570,-3.4164410928,0.9225228071
-0.8050984339,4.7232564046,-0.0078341596
-3.8650877112,1.9297228939,-0.2325432439
-3.6390796833,1.8529715235,-0.1328793856
-3.4578006568,4.4374982276,-0.0844088456
4.1371115072,4.8441340644,-0.1102200850
3.7841555405,-1.1408011008,-0.2498068772
-0.3419732866,-1.8610992804,0.0959905021
-0.0783398989,-2.6209945259,0.0678920786
4.6005874970,-0.8214629406,-0.6768982401
-1.6397897128,4.3527513225,0.3510978066
-1.5246910367,-0.7850144265,-0.7066263692
1.2792840601,2.3055655101,-0.6421312942
-0.7433216970,-2.7774212422,0.6323561950
1.2189410517,-3.2986440189,-0.9271816928
1.1888284851,1.4256517192,0.1342120596
1.3889502630,-1.4801743578,0.0890058090
-1.0367918490,-2.3498454571,0.6047837312
2.8936751327,2.1623920104,-0.1368482178
1.9143757004,4.7131493888,0.0007159662
3.8681823093,-0.7083946255,-0.5044928687
2.5790484225,1.4405028371,0.0692942912
0.3703035012,-3.5995975071,-0.3245998481
-0.0635135879,-2.8304303747,0.0604229183
3.0845816970,2.3929566309,-0.0417446269
-3.2090870447,-4.0967148019,-0.0389490334
-3.9141360909,2.8358697932,-0.6655943336
4.4151604907,-2.1027305050,0.4849613854
-3.9075501521,2.0772008805,-0.3362403802
0.2259669111,1.0567046731,0.1101746782
0.0182142296,3.0974083946,-0.0181954471
0.8489697055,3.0221284782,-0.7452502314
1.5775940938,1.8495317906,-0.2751337815
2.3658063198,0.7818758470,0.4969121364
-1.4023899673,-1.0373682625,-0.5012946083
-4.7767392974,-4.6282179102,-0.0838977078
-0.3517939766,3.0197321875,0.3420271118
2.0722641296,-1.1511049487,0.3573090152
-0.2047032500,3.3811421490,0.1974720432
2.8769287284,1.1022218485,0.1181356366
3.4906307504,4.7920766273,-0.0272238683
1.2296636195,4.6988164870,-0.0127900036
-4.2199094320,2.7585577565,-0.8173094120
-4.0389519528,-2.7830868212,-0.7319849780
-1.6082991052,-3.8329921137,0.7698127794
2.1596282617,-1.5056455411,0.0541404205
-3.3136687687,-2.8525741049,-0.1641263214
-4.7523270978,4.6053520467,-0.1067474748
4.5118209287,-2.4555885226,0.7582717724
1.9927356830,-4.5356864062,-0.1603675304
-1.5042853937,1.7626621680,0.1902692047
-2.7232330407,-1.6085108605,0.0153183531
-3.6886360799,-3.4868335774,-0.4894715479
-4.9378982286,-1.6136910030,-0.0417957788
-0.7426098141,-0.7740024943,-0.4835724405
-2.1508349758,0.3173158334,-0.7946832548
-4.7462181851,-0.9422556470,0.5876285543
1.1289842063,2.6407572651,-0.7929532878
4.9272720076,-0.6062507485,-0.8028900084
4.4018860706,4.1637199440,0.4966114833
-3.6080915602,0.0084331265,0.4497460594
-2.7571930071,2.9307751259,0.3667001658
2.3516805929,4.7345655850,0.0157505599
-4.4066577860,-0.6696525264,0.7476793266
-1.3546820416,1.5567810455,-0.0136888105
0.3082113879,0.7018815439,0.2316504302
-3.5795754112,4.4113003773,-0.1257751042
-1.7501826800,-1.0678489497,-0.4742753820
-2.7140306117,-1.9663864696,0.1597879136
-1.2125520194,-2.3939544347,0.6867425353
-0.4650145492,3.3308963957,0.4404247205
3.4366613329,1.1231720261,-0.1258679514
0.5270948556,1.0228267553,0.2620532791
0.0423875693,-4.2899794245,-0.0173719796
-3.9800402302,-0.2133281300,0.7267497667
-4.2615815857,-3.7028290236,-0.7620189005
1.2577226975,4.4558394453,-0.2414103760
-4.6523702191,1.0231504395,0.5197413170
-0.4751052431,-4.6049150101,0.0490674495
2.8037204504,2.0468063119,-0.1518963569
4.3433810191,1.6394045323,0.0639396978
2.1550443536,-1.3989480327,0.1426388265
0.7909851890,1.2047313022,0.2545147432
-3.8349446570,-3.0078387645,-0.6334103879
-2.6391394192,1.0988024139,-0.2189552928
0.4288469848,-1.7725414151,-0.0833222289
2.8978944345,1.9181385179,-0.0821361920
-3.6068453573,2.8980230193,-0.4354060208
-1.9044677696,-0.3387981327,-0.8911362820
-3.1825127601,-0.9671974456,0.0232201432
-2.7038464159,2.3336903285,0.2929212908
0.8824644880,3.8144726174,-0.6039670779
-3.4193980730,0.7469148283,0.2012384269
-0.2792477489,-0.2383963162,-0.2678371532
2.5544586908,-0.8532071756,0.3642789581
1.9527122194,-2.2128850105,-0.5557222872
-3.7292404699,2.9285787716,-0.5418744106
0.2585641693,-2.5224380050,-0.2082283088
-0.4820579007,1.3264649244,-0.1121492388
-2.5306464964,-3.1937430280,0.5728628392
4.9057070519,-3.1556425577,0.9812753235
-1.6573488514,-1.0165364939,-0.5243439192
3.6115962102,-2.2176620305,0.2729511651
-2.7838178610,-3.7331708730,0.2906799290
2.6059468685,0.6518295133,0.4057525810
-4.0572121174,-0.4505153404,0.7138228490
4.8844504784,4.2307193367,0.4564189624
0.6238385923,-2.6481657978,-0.5144740380
0.8897910699,0.1270429739,0.7706787804
4.6998011334,-4.8495954015,-0.1367654910
-1.8865350374,-0.9685192576,-0.5385156979
2.3030945488,2.4919255140,-0.5921493816
2.3419557734,0.6888681810,0.5535791529
0.5168228452,-2.0974635045,-0.2483720875
3.6886483893,-0.7312354371,-0.3871921723
-1.4246309092,2.9512531509,0.9714694764
2.2474258795,-1.8144846558,-0.1881258460
-4.7631201356,-4.9161689282,0.2021121410
3.5082590918,-3.4895342029,0.3370225776
1.0244558888,0.9073165193,0.5262120961
-2.7464637627,-0.5441500809,-0.3293311973
-0.8097696024,0.0270793666,-0.7238628138
3.5702214045,4.1597162357,0.2181876085
-4.1342995293,-0.7091730117,0.6355855001
-2.0546306821,2.8784907269,0.8547555653
-1.5415210263,-0.1489440195,-0.9885045835
2.0657672517,1.3521927127,0.1908388890
2.4343593971,-0.6907983245,0.5007737233
0.4132317036,-2.2785593000,-0.2610756970
2.7709508390,3.6629004883,-0.3141003809
-1.9787050888,-0.0224251979,-0.9177215991
-3.9539455040,-3.8827326020,-0.5355015124
-3.5537125617,1.2990535551,0.1075126006
2.8626404028,-3.7080952640,-0.2323344619
4.9743589923,-1.4613353241,-0.1055153700
3.9334464428,4.9960862394,-0.1991977448
3.4105943469,-1.1964645242,-0.0971786771
-4.7583656285,0.0797166857,0.9957709232
-0.1205667367,-4.9648165889,-0.0300392892
3.6865239493,-3.5381592848,0.4781308072
1.2700537640,-2.3748511755,-0.6878514455
-0.8570741974,-0.3011285728,-0.7219153374
0.8766368020,0.1951935201,0.7539962209
-1.3556072883,-4.5953767942,0.1140527406
-3.7339540831,1.2399097532,0.1813884607
1.0601776993,1.6827221670,-0.0974450888
-4.1962297322,-2.5020331104,-0.6978283618
-2.6512963626,3.1463114845,0.4708820521
2.5980154800,2.5164151391,-0.4193771049
4.7190283768,4.1585129374,0.5259761229
1.4407491865,0.0884394566,0.9876805631
3.1765403829,0.4966259503,-0.0307196207
2.6761874571,-3.1982902385,-0.4480637956
0.1300564612,-0.1639439595,0.1279511463
-0.1534936724,0.1950330000,-0.1499930248
1.1399031897,1.0541812775,0.4487902508
4.5258563572,-2.8045161948,0.9273549562
-3.5608251882,2.2942023422,-0.2694496233
-2.5651990107,-2.1949711118,0.3185153997
-3.2056588851,-0.2247219012,0.0624126419
-0.9050848990,4.7516720798,-0.0308873320
1.7518419315,0.8487261877,0.6501371777
0.7734280655,-2.1499659477,-0.3823598803
3.8718471922,-3.8364419896,0.5124017104
2.3555482444,-3.7598699638,-0.5765781456
-0.0160968033,-2.8360225619,0.0153504656
0.5382278682,-3.0373999533,-0.5098352229
0.0286893272,-4.6889094366,-0.0006734580
-2.5323129545,2.3539490876,0.4037512437
0.1968962114,-0.0486472512,0.1953950245
1.3648859349,0.2525482179,0.9478241919
-2.3693303175,3.8997127999,0.5066625951
-1.8683826882,-4.8176917632,-0.1004884535
-3.1049748124,-0.9092879435,-0.0224895975
-4.9023935989,0.4570431069,0.8812118001
4.5327615102,0.5970450498,-0.8136943248
-2.9293281163,-4.3582406680,0.0730600380
0.4057075063,1.8544865388,-0.1104679357
1.4155920284,0.6748438213,0.7714192437
-1.3209832498,-1.1163959408,-0.4252988432
3.6239645214,-4.5166083928,0.0902399617
-2.0117350024,-2.1275463426,0.4778862823
4.8137964980,0.0177226461,-0.9947064272
-3.1878410672,3.4795739367,-0.0436164015
-1.2625349619,-1.1495879133,-0.3895907452
-1.6284339056,-3.4974444229,0.9357935320
-0.5337296504,0.4921181587,-0.4483767316
-0.4716335409,-1.1868705214,-0.1701799005
-2.7030567258,3.5870277599,0.3831819102
3.6303182711,0.6271803455,-0.3801482041
2.1016569342,4.1097987377,-0.4887736409
-3.3954169425,-3.7264790149,-0.2093671486
-3.0165840820,0.9137072531,-0.0761583483
-4.2665721250,2.3382871591,-0.6264668383
-4.5009721280,-4.7434751864,0.0303891635
4.6629569711,-1.4672575171,-0.1032276665
0.5938695464,-0.1708098303,0.5514290020
1.4720406704,4.4217157843,-0.2852008362
0.5710899720,-1.7734220948,-0.1087812757
-4.5951556794,1.4486071130,0.1210487730
-0.7948137678,4.5537011559,0.1127860111
0.8520378963,1.3403755266,0.1718896640
1.4138749772,0.4299411499,0.8978215985
-1.1199684723,-0.3898533271,-0.8325485316
1.8286893307,-2.6115869559,-0.8342708244
-3.1745964943,3.9926051254,-0.0217529135
1.8281176305,3.7129948115,-0.8134489757
-1.3268287360,0.7586698172,-0.7042602373
1.0430259572,3.9461918741,-0.5990505660
3.7743227121,-2.3973005356,0.4349768381
4.6856235170,-1.2776892254,-0.2888247144
1.0966951468,4.9323160962,0.1940963607
-0.9282129142,1.4187630559,-0.1212419484
4.8830500543,1.2929266067,-0.2703227582
1.5761890713,2.8816070459,-0.9663796259
2.8791029096,4.4801552426,-0.0597211454
1.4891307409,-2.4893649677,-0.7920849858
-4.3881984993,-4.2028187812,-0.4623919490
4.6230101778,3.2330682753,0.9918440841
0.9337656432,3.9997148630,-0.5256149908
3.7013248087,-1.4042376558,-0.0880275383
3.0945197050,-3.0094675076,-0.0466454374
4.8383807534,-1.8388078041,0.2627153867
-2.2040936441,-3.1768397007,0.8055798551
0.5534463990,4.0133822543,-0.3382156748
0.5427411368,-4.6101594956,-0.0527080916
-4.4666030830,0.1827766867,0.9537898017
3.8994391799,0.8334783274,-0.4621147900
2.4642687787,3.3673544220,-0.6108064206
-3.6846819010,-0.7104615867,0.3917531531
-4.9618534788,-0.8116532830,0.6669935521
3.5845607837,2.8746810461,0.4134454950
-1.6550077732,2.1288303654,0.5276430493
2.1253912384,-0.0857260869,0.8469920146
-3.9612960928,4.2617489790,-0.3183563885
0.7258040302,-3.2159026158,-0.6619053193
1.7391490868,2.7104791190,-0.8956567024
-3.8855000912,-0.7501037241,0.4954286102
4.4965382982,0.8738470608,-0.6269862170
2.8482685866,-3.4854943681,-0.2722059353
-2.3291090156,4.6313069613,0.0588008569
-4.1921332712,3.9410267714,-0.6048790371
-4.3644069518,0.9442333471,0.5512190309
-4.8620100303,4.0233267732,-0.6287100924
0.3470647974,0.3733789925,0.3167035463
-1.1149457719,1.9727916957,0.3513031247
1.6713992367,1.0167911392,0.5234374904
-0.3848175888,-3.1049331353,0.3751378531
0.7951175977,4.3904688144,-0.2258844095
-2.0092765052,-0.3952362281,-0.8355968895
-4.4243489243,-4.1469782587,-0.5136905714
-3.0055543942,1.3016398991,-0.0360635917
-2.2754968585,4.4981626932,0.1619533653
-0.8379849703,1.2421997770,-0.2398729688
0.6550601718,-0.0298389875,0.6089357732
-1.0031459453,-0.5385825839,-0.7238050215
4.9601678345,-4.0792399731,0.5736159517
4.6614623546,-2.4657161449,0.7791474627
2.9804828947,-2.6906525647,-0.1443783866
-1.0856132525,2.1252476213,0.4657159603
4.2449587612,-0.6369589564,-0.7176722430
1.0964510877,-1.5254494521,0.0403263918
-2.9055131926,4.4034582385,0.0711127588
4.3904854228,4.7603493687,-0.0454794583
4.7822191284,4.0292850827,0.6296651697
0.6070205075,-1.9080793322,-0.1887668210
-1.0842158892,-2.0737119561,0.4260419173
-1.8237309580,2.6635454119,0.8596441194
4.3977922370,0.6996832730,-0.7274986695
2.1325301456,-2.2591978027,-0.5376782384
3.9502185097,0.3058917128,-0.6897607541
1.6225051337,3.6401736097,-0.8770881168
-1.8376595823,-3.1189513846,0.9643555918
0.5714330957,3.1754208072,-0.5405285960
3.5831227425,-4.4984068854,0.0907433236
2.9260980275,-2.2474284217,-0.1338944756
-3.9388310661,-2.0315980734,-0.3181273691
-3.7827745163,-1.2659035315,0.1795570928
-0.1514479559,4.2287684928,0.0701525111
3.7489451885,2.5224334787,0.4647553931
-4.0210417891,-0.4972915086,0.6770767627
-1.6928726684,4.7790631195,-0.0661289249
4.1477622380,4.1386887923,0.4585034407
3.3838450598,2.4929539959,0.1911698984
2.1076046646,0.2693834124,0.8283531233
0.8227828026,-0.1973936062,0.7188065938
0.0593616397,-3.3895395094,-0.0575124709
-2.5677088419,-2.6582886764,0.4807166225
-1.5906878259,-0.3331935572,-0.9448157218
-0.5669629726,4.1647416733,0.2796430370
-3.3595304478,-0.6722154167,0.1691774278
-2.4961793771,4.6933642751,0.0114432147
0.0586885616,0.9757298803,0.0328797995
4.6102698791,1.8821747957,0.3047750296
0.1213468966,-1.3502707691,0.0264786264
2.7444149587,-0.9100947351,0.2373785287
2.5695892524,-2.9946924551,-0.5354873985
-4.7629532658,-1.8511986816,-0.2763886068
2.1877761208,4.9341136442,0.1793670543
-2.9545497823,3.1339343557,0.1859487075
1.0238867563,-0.2757550416,0.8218664363
4.1553564042,0.4946774003,-0.7470717968
0.5361107842,-4.6204606741,-0.0468905294
1.2356070435,2.7630010863,-0.8774751221
0.8342872920,3.0646922755,-0.7386285732
0.8868279068,2.0122064852,-0.3311219905
-2.1814852417,-3.4797839893,0.7728476272
0.6515607010,2.3279470460,-0.4165272080
0.4816288158,-3.2240087919,-0.4616510003
3.0679657908,-3.2397061763,-0.0732065882
-0.8493075792,3.6106774119,0.6697211260
-2.9623231395,-1.9662501338,0.0686901527
4.5628171158,-0.0307042877,-0.9883688900
-2.3685943476,-4.9451785494,-0.1610891946
0.0720140615,3.6781029159,-0.0618424319
-2.4432474138,1.0597771357,-0.3144458724
-4.5245208517,-4.9688039556,0.2491519355
0.5484059058,-3.8941772655,-0.3805298402
4.7732175402,1.4470792263,-0.1231735114
-0.0767020234,-0.6157324048,-0.0625543687
-4.0039603027,2.2055884063,-0.4503230898
4.6652025925,0.5721860215,-0.8397835369
0.6675584352,-2.9994462484,-0.6128265662
-2.9837339541,-4.8024061778,-0.0141319504
2.0878254483,2.8331876882,-0.8282774207
1.0537400835,-4.1159942672,-0.4882415594
-4.0755051255,-1.6236828191,-0.0424984263
1.7197402698,3.1109446463,-0.9884639277
1.4813007756,-4.1434320549,-0.5365974686
-0.8408085850,-3.8677087305,0.5572168636
-1.1518403764,3.9840579618,0.6080578883
3.2833372096,1.3197626242,-0.0350923266
-2.8918080701,-3.9798275776,0.1653182736
3.4892038866,0.0250911001,-0.3405456630
-4.1763252488,3.7819378684,-0.6894051413
0.4359616718,4.3622089379,-0.1448710979
-4.6272814969,-2.6609232949,-0.8834763083
-1.6768223588,-3.8335637449,0.7656659696
-3.2025852611,0.5034603449,0.0533914252
-1.8508596249,-0.3370796918,-0.9069550809
-3.8094989456,4.6733037911,-0.0242009963
0.1720972175,-1.7058674264,-0.0230605158
0.0693996417,1.7747376050,-0.0140442637
-0.6066481506,0.3663396815,-0.5322866459
0.0811903340,1.6091555296,-0.0031102131
-2.1839706843,2.6741281417,0.7300839507
-0.6241576860,3.5325329517,0.5403206234
-1.3953333724,-3.0085022309,0.9759381483
-2.2633672718,-4.1639281412,0.4012533993
1.5167451598,-2.5994160962,-0.8553366361
-1.0043825032,-2.0569384946,0.3942533501
-2.4086836751,4.2108114641,0.3216780411
4.7745777826,2.5946390578,0.8524617942
4.1723582328,-2.7526082674,0.7936186755
-4.9104820832,-1.6734503658,-0.1004698263
-3.1482193068,-3.4343374311,-0.0063446784
4.8664904393,-3.1694188246,0.9877673133
-1.3949501556,-4.6525140683,0.0589163554
2.0026704011,-0.1220370226,0.9014284962
-3.7385646090,-2.3115714650,-0.3793663666
-4.4514215919,4.7670758499,0.0528088861
-1.9376156833,-4.3708546308,0.3126510445
3.7140221236,0.4672649421,-0.4836101407
0.7030643395,-1.1650269732,0.2552132529
1.6017422811,-1.9646492935,-0.3835654937
0.9222113323,-2.5168163965,-0.6463927282
-0.7491947060,-2.6107340679,0.5873183421
